018|20190723|0000|
68|13|ФРИКЦИОННЫЕ МАТЕРИАЛЫ И ИЗДЕЛИЯ ИЗ НИХ (НАПРИМЕР, ЛИСТЫ, РУЛОНЫ, ЛЕНТЫ, СЕГМЕНТЫ, ДИСКИ, ШАЙБЫ, ПРОКЛАДКИ) НЕСМОНТИРОВАННЫЕ, ИСПОЛЬЗУЕМЫЕ ДЛЯ ТОРМОЗОВ, СЦЕПЛЕНИЙ ИЛИ АНАЛОГИЧНЫХ УСТРОЙСТВ, НА ОСНОВЕ АСБЕСТА, ДРУГИХ МИНЕРАЛЬНЫХ ВЕЩЕСТВ ИЛИ ЦЕЛЛЮЛОЗЫ, СОВМЕСТНО С ТЕКСТИЛЕМ ИЛИ ДРУГИМИ МАТЕРИАЛАМИ ЛИБО БЕЗ НИХ:|01.01.2012|22.08.2012|
68|13|ФРИКЦИОННЫЕ МАТЕРИАЛЫ И ИЗДЕЛИЯ ИЗ НИХ (НАПРИМЕР, ЛИСТЫ, РУЛОНЫ, ЛЕНТЫ, СЕГМЕНТЫ, ДИСКИ, ШАЙБЫ, ПРОКЛАДКИ) НЕСМОНТИРОВАННЫЕ, ИСПОЛЬЗУЕМЫЕ ДЛЯ ТОРМОЗОВ, СЦЕПЛЕНИЙ ИЛИ АНАЛОГИЧНЫХ УСТРОЙСТВ, НА ОСНОВЕ АСБЕСТА, ДРУГИХ МИНЕРАЛЬНЫХ ВЕЩЕСТВ ИЛИ ЦЕЛЛЮЛОЗЫ, СОВМЕСТНО С ТЕКСТИЛЕМ ИЛИ ДРУГИМИ МАТЕРИАЛАМИ ЛИБО БЕЗ НИХ|23.08.2012|31.12.2016|
68|13|ФРИКЦИОННЫЕ МАТЕРИАЛЫ И ИЗДЕЛИЯ ИЗ НИХ (НАПРИМЕР, ЛИСТЫ, РУЛОНЫ, ЛЕНТЫ, СЕГМЕНТЫ, ДИСКИ, ШАЙБЫ, ПРОКЛАДКИ) НЕСМОНТИРОВАННЫЕ, ИСПОЛЬЗУЕМЫЕ ДЛЯ ТОРМОЗОВ, СЦЕПЛЕНИЙ ИЛИ АНАЛОГИЧНЫХ УСТРОЙСТВ, НА ОСНОВЕ АСБЕСТА, ДРУГИХ МИНЕРАЛЬНЫХ ВЕЩЕСТВ ИЛИ ЦЕЛЛЮЛОЗЫ, СОВМЕСТНО С ТЕКСТИЛЕМ ИЛИ ДРУГИМИ МАТЕРИАЛАМИ ЛИБО БЕЗ НИХ|01.01.2017||
68|14|СЛЮДА ОБРАБОТАННАЯ И ИЗДЕЛИЯ ИЗ НЕЕ, ВКЛЮЧАЯ АГЛОМЕРИРОВАННУЮ ИЛИ РЕГЕНЕРИРОВАННУЮ СЛЮДУ, НА БУМАЖНОЙ, КАРТОННОЙ ИЛИ ДРУГОЙ ОСНОВЕ ИЛИ БЕЗ НЕЕ|01.01.2002|31.12.2006|
68|14|СЛЮДА ОБРАБОТАННАЯ И ИЗДЕЛИЯ ИЗ НЕЕ, ВКЛЮЧАЯ АГЛОМЕРИРОВАННУЮ ИЛИ РЕГЕНЕРИРОВАННУЮ СЛЮДУ, НА БУМАЖНОЙ, КАРТОННОЙ ИЛИ ДРУГОЙ ОСНОВЕ ИЛИ БЕЗ НЕЕ|01.01.2007|31.12.2009|
68|14|СЛЮДА ОБРАБОТАННАЯ И ИЗДЕЛИЯ ИЗ НЕЕ, ВКЛЮЧАЯ АГЛОМЕРИРОВАННУЮ ИЛИ РЕГЕНЕРИРОВАННУЮ СЛЮДУ, НА БУМАЖНОЙ, КАРТОННОЙ ИЛИ ДРУГОЙ ОСНОВЕ ИЛИ БЕЗ НЕЕ|01.01.2010|31.12.2011|
68|14|СЛЮДА ОБРАБОТАННАЯ И ИЗДЕЛИЯ ИЗ НЕЕ, ВКЛЮЧАЯ АГЛОМЕРИРОВАННУЮ ИЛИ РЕГЕНЕРИРОВАННУЮ СЛЮДУ, НА БУМАЖНОЙ, КАРТОННОЙ ИЛИ ДРУГОЙ ОСНОВЕ ИЛИ БЕЗ НЕЕ:|01.01.2012|22.08.2012|
68|14|СЛЮДА ОБРАБОТАННАЯ И ИЗДЕЛИЯ ИЗ НЕЕ, ВКЛЮЧАЯ АГЛОМЕРИРОВАННУЮ ИЛИ РЕГЕНЕРИРОВАННУЮ СЛЮДУ, НА БУМАЖНОЙ, КАРТОННОЙ ИЛИ ДРУГОЙ ОСНОВЕ ИЛИ БЕЗ НЕЕ|23.08.2012|31.12.2016|
68|14|СЛЮДА ОБРАБОТАННАЯ И ИЗДЕЛИЯ ИЗ НЕЕ, ВКЛЮЧАЯ АГЛОМЕРИРОВАННУЮ ИЛИ РЕГЕНЕРИРОВАННУЮ СЛЮДУ, НА БУМАЖНОЙ, КАРТОННОЙ ИЛИ ДРУГОЙ ОСНОВЕ ИЛИ БЕЗ НЕЕ|01.01.2017||
68|15|ИЗДЕЛИЯ ИЗ КАМНЯ ИЛИ ДРУГИХ МИНЕРАЛЬНЫХ ВЕЩЕСТВ (ВКЛЮЧАЯ УГЛЕРОДНЫЕ ВОЛОКНА, ИЗДЕЛИЯ ИЗ УГЛЕРОДНЫХ ВОЛОКОН И ИЗДЕЛИЯ ИЗ ТОРФА), В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ|01.01.2002|31.12.2006|
68|15|ИЗДЕЛИЯ ИЗ КАМНЯ ИЛИ ДРУГИХ МИНЕРАЛЬНЫХ ВЕЩЕСТВ (ВКЛЮЧАЯ УГЛЕРОДНЫЕ ВОЛОКНА, ИЗДЕЛИЯ ИЗ УГЛЕРОДНЫХ ВОЛОКОН И ИЗДЕЛИЯ ИЗ ТОРФА), В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ|01.01.2007|31.12.2009|
68|15|ИЗДЕЛИЯ ИЗ КАМНЯ ИЛИ ДРУГИХ МИНЕРАЛЬНЫХ ВЕЩЕСТВ (ВКЛЮЧАЯ УГЛЕРОДНЫЕ ВОЛОКНА, ИЗДЕЛИЯ ИЗ УГЛЕРОДНЫХ ВОЛОКОН И ИЗДЕЛИЯ ИЗ ТОРФА), В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ|01.01.2010|31.12.2011|
68|15|ИЗДЕЛИЯ ИЗ КАМНЯ ИЛИ ДРУГИХ МИНЕРАЛЬНЫХ ВЕЩЕСТВ (ВКЛЮЧАЯ УГЛЕРОДНЫЕ ВОЛОКНА, ИЗДЕЛИЯ ИЗ УГЛЕРОДНЫХ ВОЛОКОН И ИЗДЕЛИЯ ИЗ ТОРФА), В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ:|01.01.2012|22.08.2012|
68|15|ИЗДЕЛИЯ ИЗ КАМНЯ ИЛИ ДРУГИХ МИНЕРАЛЬНЫХ ВЕЩЕСТВ (ВКЛЮЧАЯ УГЛЕРОДНЫЕ ВОЛОКНА, ИЗДЕЛИЯ ИЗ УГЛЕРОДНЫХ ВОЛОКОН И ИЗДЕЛИЯ ИЗ ТОРФА), В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ|23.08.2012|31.12.2016|
68|15|ИЗДЕЛИЯ ИЗ КАМНЯ ИЛИ ДРУГИХ МИНЕРАЛЬНЫХ ВЕЩЕСТВ (ВКЛЮЧАЯ УГЛЕРОДНЫЕ ВОЛОКНА, ИЗДЕЛИЯ ИЗ УГЛЕРОДНЫХ ВОЛОКОН И ИЗДЕЛИЯ ИЗ ТОРФА), В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ|01.01.2017||
69|02|КИРПИЧИ ОГНЕУПОРНЫЕ, БЛОКИ, ПЛИТКИ И АНАЛОГИЧНЫЕ ОГНЕУПОРНЫЕ КЕРАМИЧЕСКИЕ СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ, КРОМЕ ИЗДЕЛИЙ ИЗ КРЕМНЕЗЕМИСТОЙ КАМЕННОЙ МУКИ ИЛИ АНАЛОГИЧНЫХ КРЕМНЕЗЕМИСТЫХ ПОРОД|01.01.2002|31.12.2006|
69|02|КИРПИЧИ ОГНЕУПОРНЫЕ, БЛОКИ, ПЛИТКИ И АНАЛОГИЧНЫЕ ОГНЕУПОРНЫЕ КЕРАМИЧЕСКИЕ СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ, КРОМЕ ИЗДЕЛИЙ ИЗ КРЕМНЕЗЕМИСТОЙ КАМЕННОЙ МУКИ ИЛИ АНАЛОГИЧНЫХ КРЕМНЕЗЕМИСТЫХ ПОРОД|01.01.2007|31.12.2009|
69|02|КИРПИЧИ ОГНЕУПОРНЫЕ, БЛОКИ, ПЛИТКИ И АНАЛОГИЧНЫЕ ОГНЕУПОРНЫЕ КЕРАМИЧЕСКИЕ СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ, КРОМЕ ИЗДЕЛИЙ ИЗ КРЕМНЕЗЕМИСТОЙ КАМЕННОЙ МУКИ ИЛИ АНАЛОГИЧНЫХ КРЕМНЕЗЕМИСТЫХ ПОРОД|01.01.2010|31.12.2011|
69|02|КИРПИЧИ ОГНЕУПОРНЫЕ, БЛОКИ, ПЛИТКИ И АНАЛОГИЧНЫЕ ОГНЕУПОРНЫЕ КЕРАМИЧЕСКИЕ СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ, КРОМЕ ИЗДЕЛИЙ ИЗ КРЕМНЕЗЕМИСТОЙ КАМЕННОЙ МУКИ ИЛИ АНАЛОГИЧНЫХ КРЕМНЕЗЕМИСТЫХ ПОРОД:|01.01.2012|22.08.2012|
69|02|КИРПИЧИ ОГНЕУПОРНЫЕ, БЛОКИ, ПЛИТКИ И АНАЛОГИЧНЫЕ ОГНЕУПОРНЫЕ КЕРАМИЧЕСКИЕ СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ, КРОМЕ ИЗДЕЛИЙ ИЗ КРЕМНЕЗЕМИСТОЙ КАМЕННОЙ МУКИ ИЛИ АНАЛОГИЧНЫХ КРЕМНЕЗЕМИСТЫХ ПОРОД|23.08.2012|31.12.2016|
69|02|КИРПИЧИ ОГНЕУПОРНЫЕ, БЛОКИ, ПЛИТКИ И АНАЛОГИЧНЫЕ ОГНЕУПОРНЫЕ КЕРАМИЧЕСКИЕ СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ, КРОМЕ ИЗДЕЛИЙ ИЗ КРЕМНЕЗЕМИСТОЙ КАМЕННОЙ МУКИ ИЛИ АНАЛОГИЧНЫХ КРЕМНЕЗЕМИСТЫХ ПОРОД|01.01.2017||
69|03|ПРОЧИЕ ОГНЕУПОРНЫЕ КЕРАМИЧЕСКИЕ ИЗДЕЛИЯ (НАПРИМЕР, РЕТОРТЫ, ТИГЛИ, МУФЕЛИ, НАСАДКИ, ЗАГЛУШКИ, ПОДПОРКИ, ПРОБИРНЫЕ ЧАШКИ, ТРУБЫ, ТРУБКИ, КОЖУХИ, ПРУТКИ, СТЕРЖНИ), КРОМЕ ИЗДЕЛИЙ ИЗ КРЕМНЕЗЕМИСТОЙ КАМЕННОЙ МУКИ ИЛИ АНАЛОГИЧНЫХ КРЕМНЕЗЕМИСТЫХ ПОРОД|01.01.2002|31.12.2006|
69|03|ПРОЧИЕ ОГНЕУПОРНЫЕ КЕРАМИЧЕСКИЕ ИЗДЕЛИЯ (НАПРИМЕР, РЕТОРТЫ, ТИГЛИ, МУФЕЛИ, НАСАДКИ, ЗАГЛУШКИ, ПОДПОРКИ, ПРОБИРНЫЕ ЧАШКИ, ТРУБЫ, ТРУБКИ, КОЖУХИ, ПРУТКИ, СТЕРЖНИ), КРОМЕ ИЗДЕЛИЙ ИЗ КРЕМНЕЗЕМИСТОЙ КАМЕННОЙ МУКИ ИЛИ АНАЛОГИЧНЫХ КРЕМНЕЗЕМИСТЫХ ПОРОД|01.01.2007|31.12.2009|
69|03|ПРОЧИЕ ОГНЕУПОРНЫЕ КЕРАМИЧЕСКИЕ ИЗДЕЛИЯ (НАПРИМЕР, РЕТОРТЫ, ТИГЛИ, МУФЕЛИ, НАСАДКИ, ЗАГЛУШКИ, ПОДПОРКИ, ПРОБИРНЫЕ ЧАШКИ, ТРУБЫ, ТРУБКИ, КОЖУХИ, ПРУТКИ, СТЕРЖНИ), КРОМЕ ИЗДЕЛИЙ ИЗ КРЕМНЕЗЕМИСТОЙ КАМЕННОЙ МУКИ ИЛИ АНАЛОГИЧНЫХ КРЕМНЕЗЕМИСТЫХ ПОРОД|01.01.2010|31.12.2011|
69|03|ПРОЧИЕ ОГНЕУПОРНЫЕ КЕРАМИЧЕСКИЕ ИЗДЕЛИЯ (НАПРИМЕР, РЕТОРТЫ, ТИГЛИ, МУФЕЛИ, НАСАДКИ, ЗАГЛУШКИ, ПОДПОРКИ, ПРОБИРНЫЕ ЧАШКИ, ТРУБЫ, ТРУБКИ, КОЖУХИ, ПРУТКИ, СТЕРЖНИ), КРОМЕ ИЗДЕЛИЙ ИЗ КРЕМНЕЗЕМИСТОЙ КАМЕННОЙ МУКИ ИЛИ АНАЛОГИЧНЫХ КРЕМНЕЗЕМИСТЫХ ПОРОД:|01.01.2012|22.08.2012|
69|03|ПРОЧИЕ ОГНЕУПОРНЫЕ КЕРАМИЧЕСКИЕ ИЗДЕЛИЯ (НАПРИМЕР, РЕТОРТЫ, ТИГЛИ, МУФЕЛИ, НАСАДКИ, ЗАГЛУШКИ, ПОДПОРКИ, ПРОБИРНЫЕ ЧАШКИ, ТРУБЫ, ТРУБКИ, КОЖУХИ, ПРУТКИ, СТЕРЖНИ), КРОМЕ ИЗДЕЛИЙ ИЗ КРЕМНЕЗЕМИСТОЙ КАМЕННОЙ МУКИ ИЛИ АНАЛОГИЧНЫХ КРЕМНЕЗЕМИСТЫХ ПОРОД|23.08.2012|31.12.2016|
69|03|ПРОЧИЕ ОГНЕУПОРНЫЕ КЕРАМИЧЕСКИЕ ИЗДЕЛИЯ (НАПРИМЕР, РЕТОРТЫ, ТИГЛИ, МУФЕЛИ, НАСАДКИ, ЗАГЛУШКИ, ПОДПОРКИ, ПРОБИРНЫЕ ЧАШКИ, ТРУБЫ, ТРУБКИ, КОЖУХИ, ПРУТКИ, СТЕРЖНИ), КРОМЕ ИЗДЕЛИЙ ИЗ КРЕМНЕЗЕМИСТОЙ КАМЕННОЙ МУКИ ИЛИ АНАЛОГИЧНЫХ КРЕМНЕЗЕМИСТЫХ ПОРОД|01.01.2017||
69|04|КИРПИЧ СТРОИТЕЛЬНЫЙ, БЛОКИ ДЛЯ ПОЛОВ, ПЛИТКИ, НЕСУЩИЕ ИЛИ ОБЛИЦОВОЧНЫЕ, И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ ИЗ КЕРАМИКИ|01.01.2002|31.12.2006|
69|04|КИРПИЧИ СТРОИТЕЛЬНЫЕ, БЛОКИ ДЛЯ ПОЛОВ, КАМНИ КЕРАМИЧЕСКИЕ НЕСУЩИЕ ИЛИ ДЛЯ ЗАПОЛНЕНИЯ БАЛОЧНЫХ КОНСТРУКЦИЙ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ ИЗ КЕРАМИКИ|01.01.2007|31.12.2009|
69|04|КИРПИЧИ СТРОИТЕЛЬНЫЕ, БЛОКИ ДЛЯ ПОЛОВ, КАМНИ КЕРАМИЧЕСКИЕ НЕСУЩИЕ ИЛИ ДЛЯ ЗАПОЛНЕНИЯ БАЛОЧНЫХ КОНСТРУКЦИЙ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ ИЗ КЕРАМИКИ|01.01.2010|31.12.2011|
69|04|КИРПИЧИ СТРОИТЕЛЬНЫЕ, БЛОКИ ДЛЯ ПОЛОВ, КАМНИ КЕРАМИЧЕСКИЕ НЕСУЩИЕ ИЛИ ДЛЯ ЗАПОЛНЕНИЯ БАЛОЧНЫХ КОНСТРУКЦИЙ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ ИЗ КЕРАМИКИ:|01.01.2012|22.08.2012|
69|04|КИРПИЧИ СТРОИТЕЛЬНЫЕ, БЛОКИ ДЛЯ ПОЛОВ, КАМНИ КЕРАМИЧЕСКИЕ НЕСУЩИЕ ИЛИ ДЛЯ ЗАПОЛНЕНИЯ БАЛОЧНЫХ КОНСТРУКЦИЙ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ ИЗ КЕРАМИКИ|23.08.2012|31.12.2016|
69|04|КИРПИЧИ СТРОИТЕЛЬНЫЕ, БЛОКИ ДЛЯ ПОЛОВ, КАМНИ КЕРАМИЧЕСКИЕ НЕСУЩИЕ ИЛИ ДЛЯ ЗАПОЛНЕНИЯ БАЛОЧНЫХ КОНСТРУКЦИЙ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ ИЗ КЕРАМИКИ|01.01.2017||
69|05|ЧЕРЕПИЦА, ДЕФЛЕКТОРЫ, ЗОНТЫ НАД ДЫМОВЫМИ ТРУБАМИ, ЧАСТИ ДЫМОХОДОВ, АРХИТЕКТУРНЫЕ УКРАШЕНИЯ И ПРОЧИЕ СТРОИТЕЛЬНЫЕ ДЕТАЛИ ИЗ КЕРАМИКИ|01.01.2002|31.12.2006|
69|05|ЧЕРЕПИЦА, ДЕФЛЕКТОРЫ, ЗОНТЫ НАД ДЫМОВЫМИ ТРУБАМИ, ЧАСТИ ДЫМОХОДОВ, АРХИТЕКТУРНЫЕ УКРАШЕНИЯ И ПРОЧИЕ СТРОИТЕЛЬНЫЕ ДЕТАЛИ ИЗ КЕРАМИКИ|01.01.2007|31.12.2009|
69|05|ЧЕРЕПИЦА, ДЕФЛЕКТОРЫ, ЗОНТЫ НАД ДЫМОВЫМИ ТРУБАМИ, ЧАСТИ ДЫМОХОДОВ, АРХИТЕКТУРНЫЕ УКРАШЕНИЯ И ПРОЧИЕ СТРОИТЕЛЬНЫЕ ДЕТАЛИ ИЗ КЕРАМИКИ|01.01.2010|31.12.2011|
69|05|ЧЕРЕПИЦА, ДЕФЛЕКТОРЫ, ЗОНТЫ НАД ДЫМОВЫМИ ТРУБАМИ, ЧАСТИ ДЫМОХОДОВ, АРХИТЕКТУРНЫЕ УКРАШЕНИЯ И ПРОЧИЕ СТРОИТЕЛЬНЫЕ ДЕТАЛИ ИЗ КЕРАМИКИ:|01.01.2012|22.08.2012|
69|05|ЧЕРЕПИЦА, ДЕФЛЕКТОРЫ, ЗОНТЫ НАД ДЫМОВЫМИ ТРУБАМИ, ЧАСТИ ДЫМОХОДОВ, АРХИТЕКТУРНЫЕ УКРАШЕНИЯ И ПРОЧИЕ СТРОИТЕЛЬНЫЕ ДЕТАЛИ ИЗ КЕРАМИКИ|23.08.2012|31.12.2016|
69|05|ЧЕРЕПИЦА, ДЕФЛЕКТОРЫ, ЗОНТЫ НАД ДЫМОВЫМИ ТРУБАМИ, ЧАСТИ ДЫМОХОДОВ, АРХИТЕКТУРНЫЕ УКРАШЕНИЯ И ПРОЧИЕ СТРОИТЕЛЬНЫЕ ДЕТАЛИ ИЗ КЕРАМИКИ|01.01.2017||
69|07|ПЛИТЫ ДЛЯ МОЩЕНИЯ, ПЛИТКИ ОБЛИЦОВОЧНЫЕ ДЛЯ ПОЛОВ, ПЕЧЕЙ, КАМИНОВ ИЛИ СТЕН КЕРАМИЧЕСКИЕ НЕГЛАЗУРОВАННЫЕ; КУБИКИ КЕРАМИЧЕСКИЕ НЕГЛАЗУРОВАННЫЕ ДЛЯ МОЗАИЧНЫХ РАБОТ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, НА ОСНОВЕ ИЛИ БЕЗ НЕЕ|01.01.2002|31.12.2006|
69|07|ПЛИТЫ ДЛЯ МОЩЕНИЯ, ПЛИТКИ ОБЛИЦОВОЧНЫЕ ДЛЯ ПОЛОВ, ПЕЧЕЙ, КАМИНОВ ИЛИ СТЕН КЕРАМИЧЕСКИЕ НЕГЛАЗУРОВАННЫЕ; КУБИКИ КЕРАМИЧЕСКИЕ НЕГЛАЗУРОВАННЫЕ ДЛЯ МОЗАИЧНЫХ РАБОТ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, НА ОСНОВЕ ИЛИ БЕЗ НЕЕ|01.01.2007|31.12.2009|
69|07|ПЛИТЫ ДЛЯ МОЩЕНИЯ, ПЛИТКИ ОБЛИЦОВОЧНЫЕ ДЛЯ ПОЛОВ, ПЕЧЕЙ, КАМИНОВ ИЛИ СТЕН КЕРАМИЧЕСКИЕ НЕГЛАЗУРОВАННЫЕ; КУБИКИ КЕРАМИЧЕСКИЕ НЕГЛАЗУРОВАННЫЕ ДЛЯ МОЗАИЧНЫХ РАБОТ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, НА ОСНОВЕ ИЛИ БЕЗ НЕЕ|01.01.2010|31.12.2011|
69|07|ПЛИТЫ ДЛЯ МОЩЕНИЯ, ПЛИТКИ ОБЛИЦОВОЧНЫЕ ДЛЯ ПОЛОВ, ПЕЧЕЙ, КАМИНОВ ИЛИ СТЕН КЕРАМИЧЕСКИЕ НЕГЛАЗУРОВАННЫЕ; КУБИКИ КЕРАМИЧЕСКИЕ НЕГЛАЗУРОВАННЫЕ ДЛЯ МОЗАИЧНЫХ РАБОТ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, НА ОСНОВЕ ИЛИ БЕЗ НЕЕ:|01.01.2012|22.08.2012|
69|07|ПЛИТЫ ДЛЯ МОЩЕНИЯ, ПЛИТКИ ОБЛИЦОВОЧНЫЕ ДЛЯ ПОЛОВ, ПЕЧЕЙ, КАМИНОВ ИЛИ СТЕН КЕРАМИЧЕСКИЕ НЕГЛАЗУРОВАННЫЕ; КУБИКИ КЕРАМИЧЕСКИЕ НЕГЛАЗУРОВАННЫЕ ДЛЯ МОЗАИЧНЫХ РАБОТ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, НА ОСНОВЕ ИЛИ БЕЗ НЕЕ|23.08.2012|31.12.2016|
69|07|ПЛИТЫ ДЛЯ МОЩЕНИЯ, ПЛИТКИ ОБЛИЦОВОЧНЫЕ ДЛЯ ПОЛОВ, ПЕЧЕЙ, КАМИНОВ ИЛИ СТЕН КЕРАМИЧЕСКИЕ НЕГЛАЗУРОВАННЫЕ; КУБИКИ КЕРАМИЧЕСКИЕ НЕГЛАЗУРОВАННЫЕ ДЛЯ МОЗАИЧНЫХ РАБОТ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, НА ОСНОВЕ ИЛИ БЕЗ НЕЕ|01.01.2017||
69|08|ПЛИТЫ ДЛЯ МОЩЕНИЯ, ПЛИТКИ ОБЛИЦОВОЧНЫЕ ДЛЯ ПОЛОВ, ПЕЧЕЙ, КАМИНОВ ИЛИ СТЕН КЕРАМИЧЕСКИЕ ГЛАЗУРОВАННЫЕ; КУБИКИ КЕРАМИЧЕСКИЕ ГЛАЗУРОВАННЫЕ ДЛЯ МОЗАИЧНЫХ РАБОТ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, НА ОСНОВЕ ИЛИ БЕЗ НЕЕ|01.01.2002|31.12.2006|
69|08|ПЛИТЫ ДЛЯ МОЩЕНИЯ, ПЛИТКИ ОБЛИЦОВОЧНЫЕ ДЛЯ ПОЛОВ, ПЕЧЕЙ, КАМИНОВ ИЛИ СТЕН КЕРАМИЧЕСКИЕ ГЛАЗУРОВАННЫЕ; КУБИКИ КЕРАМИЧЕСКИЕ ГЛАЗУРОВАННЫЕ ДЛЯ МОЗАИЧНЫХ РАБОТ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, НА ОСНОВЕ ИЛИ БЕЗ НЕЕ|01.01.2007|31.12.2009|
69|08|ПЛИТЫ ДЛЯ МОЩЕНИЯ, ПЛИТКИ ОБЛИЦОВОЧНЫЕ ДЛЯ ПОЛОВ, ПЕЧЕЙ, КАМИНОВ ИЛИ СТЕН КЕРАМИЧЕСКИЕ ГЛАЗУРОВАННЫЕ; КУБИКИ КЕРАМИЧЕСКИЕ ГЛАЗУРОВАННЫЕ ДЛЯ МОЗАИЧНЫХ РАБОТ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, НА ОСНОВЕ ИЛИ БЕЗ НЕЕ|01.01.2010|31.12.2011|
69|08|ПЛИТЫ ДЛЯ МОЩЕНИЯ, ПЛИТКИ ОБЛИЦОВОЧНЫЕ ДЛЯ ПОЛОВ, ПЕЧЕЙ, КАМИНОВ ИЛИ СТЕН КЕРАМИЧЕСКИЕ ГЛАЗУРОВАННЫЕ; КУБИКИ КЕРАМИЧЕСКИЕ ГЛАЗУРОВАННЫЕ ДЛЯ МОЗАИЧНЫХ РАБОТ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, НА ОСНОВЕ ИЛИ БЕЗ НЕЕ:|01.01.2012|22.08.2012|
69|08|ПЛИТЫ ДЛЯ МОЩЕНИЯ, ПЛИТКИ ОБЛИЦОВОЧНЫЕ ДЛЯ ПОЛОВ, ПЕЧЕЙ, КАМИНОВ ИЛИ СТЕН КЕРАМИЧЕСКИЕ ГЛАЗУРОВАННЫЕ; КУБИКИ КЕРАМИЧЕСКИЕ ГЛАЗУРОВАННЫЕ ДЛЯ МОЗАИЧНЫХ РАБОТ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, НА ОСНОВЕ ИЛИ БЕЗ НЕЕ|23.08.2012|31.12.2016|
69|09|ИЗДЕЛИЯ КЕРАМИЧЕСКИЕ ДЛЯ ЛАБОРАТОРНЫХ, ХИМИЧЕСКИХ ИЛИ ДРУГИХ ТЕХНИЧЕСКИХ ЦЕЛЕЙ; КЕРАМИЧЕСКИЕ ЖЕЛОБА, ЧАНЫ И АНАЛОГИЧНЫЕ РЕЗЕРВУАРЫ, ИСПОЛЬЗУЕМЫЕ В СЕЛЬСКОМ ХОЗЯЙСТВЕ; КЕРАМИЧЕСКИЕ ГОРШКИ, СОСУДЫ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, ИСПОЛЬЗУЕМЫЕ ДЛЯ ТРАНСПОРТИРОВКИ ИЛИ УПАКОВКИ ТОВАРОВ|01.01.2002|31.12.2006|
69|09|ИЗДЕЛИЯ КЕРАМИЧЕСКИЕ ДЛЯ ЛАБОРАТОРНЫХ, ХИМИЧЕСКИХ ИЛИ ДРУГИХ ТЕХНИЧЕСКИХ ЦЕЛЕЙ; КЕРАМИЧЕСКИЕ ЖЕЛОБА, ЧАНЫ И АНАЛОГИЧНЫЕ РЕЗЕРВУАРЫ, ИСПОЛЬЗУЕМЫЕ В СЕЛЬСКОМ ХОЗЯЙСТВЕ; КЕРАМИЧЕСКИЕ ГОРШКИ, СОСУДЫ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, ИСПОЛЬЗУЕМЫЕ ДЛЯ ТРАНСПОРТИРОВКИ ИЛИ УПАКОВКИ ТОВАРОВ|01.01.2007|31.12.2009|
